size,order,algorithm,time
1000,REVERSED,BubbleSortWhileNeeded,5695702
1000,REVERSED,BubbleSortWhileNeeded,5638139
1000,REVERSED,BubbleSortWhileNeeded,5632046
1000,REVERSED,BubbleSortWhileNeeded,5640234
1000,REVERSED,BubbleSortWhileNeeded,5633409
1000,REVERSED,BubbleSortWhileNeeded,5628115
1000,REVERSED,BubbleSortWhileNeeded,5685091
1000,REVERSED,BubbleSortWhileNeeded,5671310
1000,REVERSED,BubbleSortWhileNeeded,5637187
1000,REVERSED,BubbleSortWhileNeeded,5625131
1000,REVERSED,BubbleSortWhileNeeded,5674609
1000,REVERSED,BubbleSortWhileNeeded,5639316
1000,REVERSED,BubbleSortWhileNeeded,5623954
1000,REVERSED,BubbleSortWhileNeeded,5691319
1000,REVERSED,BubbleSortWhileNeeded,5714682
1000,REVERSED,BubbleSortWhileNeeded,5829479
1000,REVERSED,BubbleSortWhileNeeded,5722283
1000,REVERSED,BubbleSortWhileNeeded,5665193
1000,REVERSED,BubbleSortWhileNeeded,5794918
1000,REVERSED,BubbleSortWhileNeeded,5632828
1000,REVERSED,BubbleSortWhileNeeded,5708331
1000,REVERSED,BubbleSortWhileNeeded,5630639
1000,REVERSED,BubbleSortWhileNeeded,5638779
1000,REVERSED,BubbleSortWhileNeeded,5634653
1000,REVERSED,BubbleSortWhileNeeded,5632761
1000,REVERSED,BubbleSortWhileNeeded,5636519
1000,REVERSED,BubbleSortWhileNeeded,5640906
1000,REVERSED,BubbleSortWhileNeeded,5648363
1000,REVERSED,BubbleSortWhileNeeded,5633192
1000,REVERSED,BubbleSortWhileNeeded,5625456
1000,REVERSED,BubbleSortWhileNeeded,5641708
1000,REVERSED,BubbleSortWhileNeeded,5629330
1000,REVERSED,BubbleSortWhileNeeded,5626111
1000,REVERSED,BubbleSortWhileNeeded,5624177
1000,REVERSED,BubbleSortWhileNeeded,5629645
1000,REVERSED,BubbleSortWhileNeeded,5628932
1000,REVERSED,BubbleSortWhileNeeded,5636335
1000,REVERSED,BubbleSortWhileNeeded,5631043
1000,REVERSED,BubbleSortWhileNeeded,5625129
1000,REVERSED,BubbleSortWhileNeeded,5628980
1000,REVERSED,BubbleSortWhileNeeded,5621383
1000,REVERSED,BubbleSortWhileNeeded,5752138
1000,REVERSED,BubbleSortWhileNeeded,5649190
1000,REVERSED,BubbleSortWhileNeeded,5653333
1000,REVERSED,BubbleSortWhileNeeded,5637084
1000,REVERSED,BubbleSortWhileNeeded,5659775
1000,REVERSED,BubbleSortWhileNeeded,5628181
1000,REVERSED,BubbleSortWhileNeeded,5633388
1000,REVERSED,BubbleSortWhileNeeded,5676773
1000,REVERSED,BubbleSortWhileNeeded,5815269
1000,REVERSED,BubbleSortWhileNeeded,6327434
1000,REVERSED,BubbleSortWhileNeeded,8675426
1000,REVERSED,BubbleSortWhileNeeded,6430244
1000,REVERSED,BubbleSortWhileNeeded,7014189
1000,REVERSED,BubbleSortWhileNeeded,5726811
1000,REVERSED,BubbleSortWhileNeeded,5716871
1000,REVERSED,BubbleSortWhileNeeded,5663159
1000,REVERSED,BubbleSortWhileNeeded,5631251
1000,REVERSED,BubbleSortWhileNeeded,5659231
1000,REVERSED,BubbleSortWhileNeeded,5739420
1000,REVERSED,BubbleSortWhileNeeded,5705466
1000,REVERSED,BubbleSortWhileNeeded,5680639
1000,REVERSED,BubbleSortWhileNeeded,5622121
1000,REVERSED,BubbleSortWhileNeeded,5627667
1000,REVERSED,BubbleSortWhileNeeded,5629682
1000,REVERSED,BubbleSortWhileNeeded,5722600
1000,REVERSED,BubbleSortWhileNeeded,6106693
1000,REVERSED,BubbleSortWhileNeeded,5695747
1000,REVERSED,BubbleSortWhileNeeded,5646063
1000,REVERSED,BubbleSortWhileNeeded,5656718
1000,REVERSED,BubbleSortWhileNeeded,5633690
1000,REVERSED,BubbleSortWhileNeeded,5675436
1000,REVERSED,BubbleSortWhileNeeded,5641750
1000,REVERSED,BubbleSortWhileNeeded,5637621
1000,REVERSED,BubbleSortWhileNeeded,5628426
1000,REVERSED,BubbleSortWhileNeeded,5636072
1000,REVERSED,BubbleSortWhileNeeded,5625513
1000,REVERSED,BubbleSortWhileNeeded,5635531
1000,REVERSED,BubbleSortWhileNeeded,5641928
1000,REVERSED,BubbleSortWhileNeeded,5628649
1000,REVERSED,BubbleSortWhileNeeded,5660610
1000,REVERSED,BubbleSortWhileNeeded,5621147
1000,REVERSED,BubbleSortWhileNeeded,5638473
1000,REVERSED,BubbleSortWhileNeeded,5791841
1000,REVERSED,BubbleSortWhileNeeded,6234125
1000,REVERSED,BubbleSortWhileNeeded,6030135
1000,REVERSED,BubbleSortWhileNeeded,5260324
1000,REVERSED,BubbleSortWhileNeeded,5495891
1000,REVERSED,BubbleSortWhileNeeded,5629523
1000,REVERSED,BubbleSortWhileNeeded,5874373
1000,REVERSED,BubbleSortWhileNeeded,5649522
1000,REVERSED,BubbleSortWhileNeeded,5639223
1000,REVERSED,BubbleSortWhileNeeded,5641170
1000,REVERSED,BubbleSortWhileNeeded,5644312
1000,REVERSED,BubbleSortWhileNeeded,5636298
1000,REVERSED,BubbleSortWhileNeeded,5669429
1000,REVERSED,BubbleSortWhileNeeded,5636053
1000,REVERSED,BubbleSortWhileNeeded,5635893
1000,REVERSED,BubbleSortWhileNeeded,5690817
1000,REVERSED,BubbleSortWhileNeeded,5630068
1000,REVERSED,BubbleSortWhileNeeded,5730733
1000,REVERSED,BubbleSortWhileNeeded,5647460
1000,REVERSED,BubbleSortWhileNeeded,5635253
1000,REVERSED,BubbleSortWhileNeeded,9720579
1000,REVERSED,BubbleSortWhileNeeded,10439555
1000,REVERSED,BubbleSortWhileNeeded,10615052
1000,REVERSED,BubbleSortWhileNeeded,10558740
1000,REVERSED,BubbleSortWhileNeeded,10560900
1000,REVERSED,BubbleSortWhileNeeded,7725453
1000,REVERSED,BubbleSortWhileNeeded,5638756
1000,REVERSED,BubbleSortWhileNeeded,5665377
1000,REVERSED,BubbleSortWhileNeeded,5647314
1000,REVERSED,BubbleSortWhileNeeded,5633270
1000,REVERSED,BubbleSortWhileNeeded,5715273
1000,REVERSED,BubbleSortWhileNeeded,5967735
1000,REVERSED,BubbleSortWhileNeeded,6912446
1000,REVERSED,BubbleSortWhileNeeded,6175396
1000,REVERSED,BubbleSortWhileNeeded,5927316
1000,REVERSED,BubbleSortWhileNeeded,5753679
1000,REVERSED,BubbleSortWhileNeeded,5960584
1000,REVERSED,BubbleSortWhileNeeded,6074564
1000,REVERSED,BubbleSortWhileNeeded,5687566
1000,REVERSED,BubbleSortWhileNeeded,5844785
1000,REVERSED,BubbleSortWhileNeeded,5725186
1000,REVERSED,BubbleSortWhileNeeded,5731899
1000,REVERSED,BubbleSortWhileNeeded,5926404
1000,REVERSED,BubbleSortWhileNeeded,5724225
1000,REVERSED,BubbleSortWhileNeeded,5712422
1000,REVERSED,BubbleSortWhileNeeded,8399386
1000,REVERSED,BubbleSortWhileNeeded,5739046
1000,REVERSED,BubbleSortWhileNeeded,5797956
1000,REVERSED,BubbleSortWhileNeeded,5726609
1000,REVERSED,BubbleSortWhileNeeded,5685602
1000,REVERSED,BubbleSortWhileNeeded,5793956
1000,REVERSED,BubbleSortWhileNeeded,5895959
1000,REVERSED,BubbleSortWhileNeeded,5631613
1000,REVERSED,BubbleSortWhileNeeded,5649799
1000,REVERSED,BubbleSortWhileNeeded,5697740
1000,REVERSED,BubbleSortWhileNeeded,5702542
1000,REVERSED,BubbleSortWhileNeeded,5861307
1000,REVERSED,BubbleSortWhileNeeded,6831246
1000,REVERSED,BubbleSortWhileNeeded,6829488
1000,REVERSED,BubbleSortWhileNeeded,5697385
1000,REVERSED,BubbleSortWhileNeeded,5659632
1000,REVERSED,BubbleSortWhileNeeded,5863326
1000,REVERSED,BubbleSortWhileNeeded,6109204
1000,REVERSED,BubbleSortWhileNeeded,6440666
1000,REVERSED,BubbleSortWhileNeeded,5818002
1000,REVERSED,BubbleSortWhileNeeded,5665316
1000,REVERSED,BubbleSortWhileNeeded,6512763
1000,REVERSED,BubbleSortWhileNeeded,5806833
1000,REVERSED,BubbleSortWhileNeeded,5682280
1000,REVERSED,BubbleSortWhileNeeded,5641212
1000,REVERSED,BubbleSortWhileNeeded,5633896
1000,REVERSED,BubbleSortWhileNeeded,5691196
1000,REVERSED,BubbleSortWhileNeeded,5661656
1000,REVERSED,BubbleSortWhileNeeded,5652568
1000,REVERSED,BubbleSortWhileNeeded,5723417
1000,REVERSED,BubbleSortWhileNeeded,5684053
1000,REVERSED,BubbleSortWhileNeeded,5700291
1000,REVERSED,BubbleSortWhileNeeded,5635042
1000,REVERSED,BubbleSortWhileNeeded,5686143
1000,REVERSED,BubbleSortWhileNeeded,5752015
1000,REVERSED,BubbleSortWhileNeeded,5786820
1000,REVERSED,BubbleSortWhileNeeded,5695823
1000,REVERSED,BubbleSortWhileNeeded,5680440
1000,REVERSED,BubbleSortWhileNeeded,5731272
1000,REVERSED,BubbleSortWhileNeeded,5709558
1000,REVERSED,BubbleSortWhileNeeded,5635939
1000,REVERSED,BubbleSortWhileNeeded,5650216
1000,REVERSED,BubbleSortWhileNeeded,5935333
1000,REVERSED,BubbleSortWhileNeeded,6808060
1000,REVERSED,BubbleSortWhileNeeded,5781938
1000,REVERSED,BubbleSortWhileNeeded,5653024
1000,REVERSED,BubbleSortWhileNeeded,5694789
1000,REVERSED,BubbleSortWhileNeeded,5647528
1000,REVERSED,BubbleSortWhileNeeded,5641676
1000,REVERSED,BubbleSortWhileNeeded,5625468
1000,REVERSED,BubbleSortWhileNeeded,5625451
1000,REVERSED,BubbleSortWhileNeeded,5660327
1000,REVERSED,BubbleSortWhileNeeded,5640284
1000,REVERSED,BubbleSortWhileNeeded,5632556
1000,REVERSED,BubbleSortWhileNeeded,5643627
1000,REVERSED,BubbleSortWhileNeeded,5657135
1000,REVERSED,BubbleSortWhileNeeded,5673674
1000,REVERSED,BubbleSortWhileNeeded,5746694
1000,REVERSED,BubbleSortWhileNeeded,5719481
1000,REVERSED,BubbleSortWhileNeeded,5714139
1000,REVERSED,BubbleSortWhileNeeded,5773650
1000,REVERSED,BubbleSortWhileNeeded,5652825
1000,REVERSED,BubbleSortWhileNeeded,5637495
1000,REVERSED,BubbleSortWhileNeeded,5654549
1000,REVERSED,BubbleSortWhileNeeded,5643454
1000,REVERSED,BubbleSortWhileNeeded,5649627
1000,REVERSED,BubbleSortWhileNeeded,5627243
1000,REVERSED,BubbleSortWhileNeeded,5638077
1000,REVERSED,BubbleSortWhileNeeded,5625785
1000,REVERSED,BubbleSortWhileNeeded,5721277
1000,REVERSED,BubbleSortWhileNeeded,5817305
1000,REVERSED,BubbleSortWhileNeeded,5786698
1000,REVERSED,BubbleSortWhileNeeded,5999384
1000,REVERSED,BubbleSortWhileNeeded,5744718
1000,REVERSED,BubbleSortWhileNeeded,5973878
1000,REVERSED,BubbleSortWhileNeeded,5701104
1000,REVERSED,BubbleSortWhileNeeded,5635742
1000,REVERSED,BubbleSortWhileNeeded,5686156
1000,REVERSED,BubbleSortWhileNeeded,5642381
1000,REVERSED,BubbleSortWhileNeeded,5635515
1000,REVERSED,BubbleSortWhileNeeded,5670977
1000,REVERSED,BubbleSortWhileNeeded,5704501
1000,REVERSED,BubbleSortWhileNeeded,5650717
1000,REVERSED,BubbleSortWhileNeeded,5803183
1000,REVERSED,BubbleSortWhileNeeded,5736080
1000,REVERSED,BubbleSortWhileNeeded,5740385
1000,REVERSED,BubbleSortWhileNeeded,5686917
1000,REVERSED,BubbleSortWhileNeeded,5804464
1000,REVERSED,BubbleSortWhileNeeded,5986997
1000,REVERSED,BubbleSortWhileNeeded,5982816
1000,REVERSED,BubbleSortWhileNeeded,5668289
1000,REVERSED,BubbleSortWhileNeeded,6061177
1000,REVERSED,BubbleSortWhileNeeded,5677086
1000,REVERSED,BubbleSortWhileNeeded,5757189
1000,REVERSED,BubbleSortWhileNeeded,5726343
1000,REVERSED,BubbleSortWhileNeeded,5860202
1000,REVERSED,BubbleSortWhileNeeded,5821767
1000,REVERSED,BubbleSortWhileNeeded,5981169
1000,REVERSED,BubbleSortWhileNeeded,6047078
1000,REVERSED,BubbleSortWhileNeeded,5900940
1000,REVERSED,BubbleSortWhileNeeded,5963130
1000,REVERSED,BubbleSortWhileNeeded,6855887
1000,REVERSED,BubbleSortWhileNeeded,10008115
1000,REVERSED,BubbleSortWhileNeeded,5761902
1000,REVERSED,BubbleSortWhileNeeded,5940672
1000,REVERSED,BubbleSortWhileNeeded,5908012
1000,REVERSED,BubbleSortWhileNeeded,5900392
1000,REVERSED,BubbleSortWhileNeeded,6153873
1000,REVERSED,BubbleSortWhileNeeded,6029281
1000,REVERSED,BubbleSortWhileNeeded,6154586
1000,REVERSED,BubbleSortWhileNeeded,5937626
1000,REVERSED,BubbleSortWhileNeeded,6053731
1000,REVERSED,BubbleSortWhileNeeded,6047100
1000,REVERSED,BubbleSortWhileNeeded,5951664
1000,REVERSED,BubbleSortWhileNeeded,6098034
1000,REVERSED,BubbleSortWhileNeeded,6153063
1000,REVERSED,BubbleSortWhileNeeded,6126432
1000,REVERSED,BubbleSortWhileNeeded,6046133
1000,REVERSED,BubbleSortWhileNeeded,6076746
1000,REVERSED,BubbleSortWhileNeeded,5893549
1000,REVERSED,BubbleSortWhileNeeded,5986668
1000,REVERSED,BubbleSortWhileNeeded,5932280
1000,REVERSED,BubbleSortWhileNeeded,5690857
1000,REVERSED,BubbleSortWhileNeeded,5830385
1000,REVERSED,BubbleSortWhileNeeded,5694800
1000,REVERSED,BubbleSortWhileNeeded,7022089
1000,REVERSED,BubbleSortWhileNeeded,5957954
1000,REVERSED,BubbleSortWhileNeeded,5779097
1000,REVERSED,BubbleSortWhileNeeded,5648198
1000,REVERSED,BubbleSortWhileNeeded,5669812
1000,REVERSED,BubbleSortWhileNeeded,5641870
1000,REVERSED,BubbleSortWhileNeeded,5676344
1000,REVERSED,BubbleSortWhileNeeded,5649775
1000,REVERSED,BubbleSortWhileNeeded,5640157
1000,REVERSED,BubbleSortWhileNeeded,5651015
1000,REVERSED,BubbleSortWhileNeeded,5637423
1000,REVERSED,BubbleSortWhileNeeded,5637155
1000,REVERSED,BubbleSortWhileNeeded,5709752
1000,REVERSED,BubbleSortWhileNeeded,5682954
1000,REVERSED,BubbleSortWhileNeeded,5616363
1000,REVERSED,BubbleSortWhileNeeded,5767236
1000,REVERSED,BubbleSortWhileNeeded,5653049
1000,REVERSED,BubbleSortWhileNeeded,5631117
1000,REVERSED,BubbleSortWhileNeeded,5630678
1000,REVERSED,BubbleSortWhileNeeded,5634624
1000,REVERSED,BubbleSortWhileNeeded,5643067
1000,REVERSED,BubbleSortWhileNeeded,5621134
1000,REVERSED,BubbleSortWhileNeeded,5549059
1000,REVERSED,BubbleSortWhileNeeded,5426198
1000,REVERSED,BubbleSortWhileNeeded,5474275
1000,REVERSED,BubbleSortWhileNeeded,5444487
1000,REVERSED,BubbleSortWhileNeeded,5433995
1000,REVERSED,BubbleSortWhileNeeded,5450628
1000,REVERSED,BubbleSortWhileNeeded,5440599
1000,REVERSED,BubbleSortWhileNeeded,5427894
1000,REVERSED,BubbleSortWhileNeeded,5396495
1000,REVERSED,BubbleSortWhileNeeded,5329536
1000,REVERSED,BubbleSortWhileNeeded,5290955
1000,REVERSED,BubbleSortWhileNeeded,5253366
1000,REVERSED,BubbleSortWhileNeeded,5354111
1000,REVERSED,BubbleSortWhileNeeded,5306474
1000,REVERSED,BubbleSortWhileNeeded,5245530
1000,REVERSED,BubbleSortWhileNeeded,5290614
1000,REVERSED,BubbleSortWhileNeeded,5428407
1000,REVERSED,BubbleSortWhileNeeded,5402120
1000,REVERSED,BubbleSortWhileNeeded,8089120
1000,REVERSED,BubbleSortWhileNeeded,9791087
1000,REVERSED,BubbleSortWhileNeeded,8427987
1000,REVERSED,BubbleSortWhileNeeded,10194684
1000,REVERSED,BubbleSortWhileNeeded,6152809
1000,REVERSED,BubbleSortWhileNeeded,7679986
1000,REVERSED,BubbleSortWhileNeeded,10658903
1000,REVERSED,BubbleSortWhileNeeded,10324575
1000,REVERSED,BubbleSortWhileNeeded,9061365
1000,REVERSED,BubbleSortWhileNeeded,6090354
1000,REVERSED,BubbleSortWhileNeeded,10224527
1000,REVERSED,BubbleSortWhileNeeded,6366879
1000,REVERSED,BubbleSortWhileNeeded,5675798
1000,REVERSED,BubbleSortWhileNeeded,5711572
1000,REVERSED,BubbleSortWhileNeeded,5704573
1000,REVERSED,BubbleSortWhileNeeded,5646870
1000,REVERSED,BubbleSortWhileNeeded,5653707
1000,REVERSED,BubbleSortWhileNeeded,5640870
1000,REVERSED,BubbleSortWhileNeeded,5644419
1000,REVERSED,BubbleSortWhileNeeded,5627764
1000,REVERSED,BubbleSortWhileNeeded,5656022
1000,REVERSED,BubbleSortWhileNeeded,5643885
1000,REVERSED,BubbleSortWhileNeeded,5642002
1000,REVERSED,BubbleSortWhileNeeded,5642470
1000,REVERSED,BubbleSortWhileNeeded,5669709
1000,REVERSED,BubbleSortWhileNeeded,5630316
1000,REVERSED,BubbleSortWhileNeeded,8226596
1000,REVERSED,BubbleSortWhileNeeded,9723844
1000,REVERSED,BubbleSortWhileNeeded,6012139
1000,REVERSED,BubbleSortWhileNeeded,5667108
1000,REVERSED,BubbleSortWhileNeeded,5656236
1000,REVERSED,BubbleSortWhileNeeded,5663530
1000,REVERSED,BubbleSortWhileNeeded,5628649
1000,REVERSED,BubbleSortWhileNeeded,5650232
1000,REVERSED,BubbleSortWhileNeeded,5646948
1000,REVERSED,BubbleSortWhileNeeded,5528056
1000,REVERSED,BubbleSortWhileNeeded,5523797
1000,REVERSED,BubbleSortWhileNeeded,5436456
1000,REVERSED,BubbleSortWhileNeeded,5383967
1000,REVERSED,BubbleSortWhileNeeded,5703695
1000,REVERSED,BubbleSortWhileNeeded,5530979
1000,REVERSED,BubbleSortWhileNeeded,5612190
1000,REVERSED,BubbleSortWhileNeeded,5612752
1000,REVERSED,BubbleSortWhileNeeded,5456824
1000,REVERSED,BubbleSortWhileNeeded,5547559
1000,REVERSED,BubbleSortWhileNeeded,5414545
1000,REVERSED,BubbleSortWhileNeeded,5414957
1000,REVERSED,BubbleSortWhileNeeded,5438759
1000,REVERSED,BubbleSortWhileNeeded,5421078
1000,REVERSED,BubbleSortWhileNeeded,5264066
1000,REVERSED,BubbleSortWhileNeeded,5232489
1000,REVERSED,BubbleSortWhileNeeded,5246181
1000,REVERSED,BubbleSortWhileNeeded,5222242
1000,REVERSED,BubbleSortWhileNeeded,5221632
1000,REVERSED,BubbleSortWhileNeeded,5243516
1000,REVERSED,BubbleSortWhileNeeded,5234982
1000,REVERSED,BubbleSortWhileNeeded,5228412
1000,REVERSED,BubbleSortWhileNeeded,5237103
1000,REVERSED,BubbleSortWhileNeeded,5222588
1000,REVERSED,BubbleSortWhileNeeded,5245587
1000,REVERSED,BubbleSortWhileNeeded,5219431
1000,REVERSED,BubbleSortWhileNeeded,5237012
1000,REVERSED,BubbleSortWhileNeeded,6152645
1000,REVERSED,BubbleSortWhileNeeded,5584600
1000,REVERSED,BubbleSortWhileNeeded,5494619
1000,REVERSED,BubbleSortWhileNeeded,5433516
1000,REVERSED,BubbleSortWhileNeeded,5458776
1000,REVERSED,BubbleSortWhileNeeded,5446985
1000,REVERSED,BubbleSortWhileNeeded,5433964
1000,REVERSED,BubbleSortWhileNeeded,5388375
1000,REVERSED,BubbleSortWhileNeeded,5353596
1000,REVERSED,BubbleSortWhileNeeded,5286462
1000,REVERSED,BubbleSortWhileNeeded,5353929
1000,REVERSED,BubbleSortWhileNeeded,5237804
1000,REVERSED,BubbleSortWhileNeeded,5291878
1000,REVERSED,BubbleSortWhileNeeded,5233016
1000,REVERSED,BubbleSortWhileNeeded,5414758
1000,REVERSED,BubbleSortWhileNeeded,5368047
1000,REVERSED,BubbleSortWhileNeeded,5295590
1000,REVERSED,BubbleSortWhileNeeded,5598013
1000,REVERSED,BubbleSortWhileNeeded,5873439
1000,REVERSED,BubbleSortWhileNeeded,6698572
1000,REVERSED,BubbleSortWhileNeeded,6923695
1000,REVERSED,BubbleSortWhileNeeded,5439779
1000,REVERSED,BubbleSortWhileNeeded,5490202
1000,REVERSED,BubbleSortWhileNeeded,5426713
1000,REVERSED,BubbleSortWhileNeeded,5432307
1000,REVERSED,BubbleSortWhileNeeded,5453648
1000,REVERSED,BubbleSortWhileNeeded,5387380
1000,REVERSED,BubbleSortWhileNeeded,5279373
1000,REVERSED,BubbleSortWhileNeeded,5230087
1000,REVERSED,BubbleSortWhileNeeded,5240313
1000,REVERSED,BubbleSortWhileNeeded,5242596
1000,REVERSED,BubbleSortWhileNeeded,5246093
1000,REVERSED,BubbleSortWhileNeeded,5234734
1000,REVERSED,BubbleSortWhileNeeded,5326628
1000,REVERSED,BubbleSortWhileNeeded,5269224
1000,REVERSED,BubbleSortWhileNeeded,5224826
1000,REVERSED,BubbleSortWhileNeeded,5228690
1000,REVERSED,BubbleSortWhileNeeded,5631226
1000,REVERSED,BubbleSortWhileNeeded,5244466
1000,REVERSED,BubbleSortWhileNeeded,5263838
1000,REVERSED,BubbleSortWhileNeeded,5391238
1000,REVERSED,BubbleSortWhileNeeded,5325092
1000,REVERSED,BubbleSortWhileNeeded,5308849
1000,REVERSED,BubbleSortWhileNeeded,5229268
1000,REVERSED,BubbleSortWhileNeeded,5387085
1000,REVERSED,BubbleSortWhileNeeded,5255795
1000,REVERSED,BubbleSortWhileNeeded,5232821
1000,REVERSED,BubbleSortWhileNeeded,5298837
1000,REVERSED,BubbleSortWhileNeeded,5272103
1000,REVERSED,BubbleSortWhileNeeded,5226381
1000,REVERSED,BubbleSortWhileNeeded,5243843
1000,REVERSED,BubbleSortWhileNeeded,5234943
1000,REVERSED,BubbleSortWhileNeeded,5259268
1000,REVERSED,BubbleSortWhileNeeded,5229296
1000,REVERSED,BubbleSortWhileNeeded,5232660
1000,REVERSED,BubbleSortWhileNeeded,5336868
1000,REVERSED,BubbleSortWhileNeeded,5238498
1000,REVERSED,BubbleSortWhileNeeded,5228828
1000,REVERSED,BubbleSortWhileNeeded,5240813
1000,REVERSED,BubbleSortWhileNeeded,5244176
1000,REVERSED,BubbleSortWhileNeeded,5251252
1000,REVERSED,BubbleSortWhileNeeded,5230088
1000,REVERSED,BubbleSortWhileNeeded,5228903
1000,REVERSED,BubbleSortWhileNeeded,5257574
1000,REVERSED,BubbleSortWhileNeeded,5225820
1000,REVERSED,BubbleSortWhileNeeded,5236118
1000,REVERSED,BubbleSortWhileNeeded,5354116
1000,REVERSED,BubbleSortWhileNeeded,5448455
1000,REVERSED,BubbleSortWhileNeeded,5445252
1000,REVERSED,BubbleSortWhileNeeded,5450672
1000,REVERSED,BubbleSortWhileNeeded,5433859
1000,REVERSED,BubbleSortWhileNeeded,5428644
1000,REVERSED,BubbleSortWhileNeeded,5425797
1000,REVERSED,BubbleSortWhileNeeded,5420595
1000,REVERSED,BubbleSortWhileNeeded,5444787
1000,REVERSED,BubbleSortWhileNeeded,5420627
1000,REVERSED,BubbleSortWhileNeeded,5417188
1000,REVERSED,BubbleSortWhileNeeded,5428550
1000,REVERSED,BubbleSortWhileNeeded,5467994
1000,REVERSED,BubbleSortWhileNeeded,5417740
1000,REVERSED,BubbleSortWhileNeeded,5429609
1000,REVERSED,BubbleSortWhileNeeded,5450025
1000,REVERSED,BubbleSortWhileNeeded,5425869
1000,REVERSED,BubbleSortWhileNeeded,5517797
1000,REVERSED,BubbleSortWhileNeeded,5411878
1000,REVERSED,BubbleSortWhileNeeded,5440379
1000,REVERSED,BubbleSortWhileNeeded,5420463
1000,REVERSED,BubbleSortWhileNeeded,5432046
1000,REVERSED,BubbleSortWhileNeeded,5443518
1000,REVERSED,BubbleSortWhileNeeded,5438944
1000,REVERSED,BubbleSortWhileNeeded,5420513
1000,REVERSED,BubbleSortWhileNeeded,5413432
1000,REVERSED,BubbleSortWhileNeeded,5433683
1000,REVERSED,BubbleSortWhileNeeded,5424226
1000,REVERSED,BubbleSortWhileNeeded,5413640
1000,REVERSED,BubbleSortWhileNeeded,5416547
1000,REVERSED,BubbleSortWhileNeeded,5455993
1000,REVERSED,BubbleSortWhileNeeded,5420216
1000,REVERSED,BubbleSortWhileNeeded,5424783
1000,REVERSED,BubbleSortWhileNeeded,5413834
1000,REVERSED,BubbleSortWhileNeeded,5432237
1000,REVERSED,BubbleSortWhileNeeded,5420263
1000,REVERSED,BubbleSortWhileNeeded,5412341
1000,REVERSED,BubbleSortWhileNeeded,5433938
1000,REVERSED,BubbleSortWhileNeeded,5427659
1000,REVERSED,BubbleSortWhileNeeded,5433812
1000,REVERSED,BubbleSortWhileNeeded,5421164
1000,REVERSED,BubbleSortWhileNeeded,5876640
1000,REVERSED,BubbleSortWhileNeeded,5634476
1000,REVERSED,BubbleSortWhileNeeded,5718749
1000,REVERSED,BubbleSortWhileNeeded,5657266
1000,REVERSED,BubbleSortWhileNeeded,5595050
1000,REVERSED,BubbleSortWhileNeeded,5419550
1000,REVERSED,BubbleSortWhileNeeded,5418914
1000,REVERSED,BubbleSortWhileNeeded,5469371
1000,REVERSED,BubbleSortWhileNeeded,5416206
1000,REVERSED,BubbleSortWhileNeeded,5420240
1000,REVERSED,BubbleSortWhileNeeded,5424520
1000,REVERSED,BubbleSortWhileNeeded,5433478
1000,REVERSED,BubbleSortWhileNeeded,5426873
1000,REVERSED,BubbleSortWhileNeeded,5452736
1000,REVERSED,BubbleSortWhileNeeded,5435167
1000,REVERSED,BubbleSortWhileNeeded,5427622
1000,REVERSED,BubbleSortWhileNeeded,5434758
1000,REVERSED,BubbleSortWhileNeeded,5424728
1000,REVERSED,BubbleSortWhileNeeded,5436839
1000,REVERSED,BubbleSortWhileNeeded,5426502
1000,REVERSED,BubbleSortWhileNeeded,5430914
1000,REVERSED,BubbleSortWhileNeeded,5463634
1000,REVERSED,BubbleSortWhileNeeded,5646929
1000,REVERSED,BubbleSortWhileNeeded,5439811
1000,REVERSED,BubbleSortWhileNeeded,5460875
1000,REVERSED,BubbleSortWhileNeeded,5462971
1000,REVERSED,BubbleSortWhileNeeded,5439273
1000,REVERSED,BubbleSortWhileNeeded,5445940
1000,REVERSED,BubbleSortWhileNeeded,5432646
1000,REVERSED,BubbleSortWhileNeeded,5438638
1000,REVERSED,BubbleSortWhileNeeded,5463214
1000,REVERSED,BubbleSortWhileNeeded,5422531
1000,REVERSED,BubbleSortWhileNeeded,5415456
1000,REVERSED,BubbleSortWhileNeeded,5442473
1000,REVERSED,BubbleSortWhileNeeded,5431940
1000,REVERSED,BubbleSortWhileNeeded,5414349
1000,REVERSED,BubbleSortWhileNeeded,5447545
1000,REVERSED,BubbleSortWhileNeeded,5430415
1000,REVERSED,BubbleSortWhileNeeded,6649757
1000,REVERSED,BubbleSortWhileNeeded,5499812
1000,REVERSED,BubbleSortWhileNeeded,5503423
1000,REVERSED,BubbleSortWhileNeeded,5638561
1000,REVERSED,BubbleSortWhileNeeded,5930913
1000,REVERSED,BubbleSortWhileNeeded,5740699
1000,REVERSED,BubbleSortWhileNeeded,5611680
1000,REVERSED,BubbleSortWhileNeeded,5625008
1000,REVERSED,BubbleSortWhileNeeded,5552326
1000,REVERSED,BubbleSortWhileNeeded,5521404
1000,REVERSED,BubbleSortWhileNeeded,5426768
1000,REVERSED,BubbleSortWhileNeeded,5417680
1000,REVERSED,BubbleSortWhileNeeded,5256522
1000,REVERSED,BubbleSortWhileNeeded,5234980
1000,REVERSED,BubbleSortWhileNeeded,5241891
1000,REVERSED,BubbleSortWhileNeeded,5469003
1000,REVERSED,BubbleSortWhileNeeded,5555154
1000,REVERSED,BubbleSortWhileNeeded,5531250
